TRANSPORTISTA,CD,FECHA,SEMANA,MES ,PLACAS,FUENTE,REPORTE,SISTEMA,ESTADO,CRITICIDAD,FECHA SOLUCIÓN,DÍAS DE CIERRE,DÍAS PARA CIERRE,CUMPLIMIENTO MTTO COR,META,META RT,PORCENTAJE DE RESPUESTA TALLER,OBSERVACIONES,EVIDENCIAS ANTES,EVIDENCIAS DESPUES
Logisticos,Galapa,6/8/2026,32,Agosto,COKSP237,Checklist T2,No,,,,,,,,80%,,,,,
Logisticos,Galapa,6/8/2026,32,Agosto,COVCM617,Checklist T2,Bien,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,6/8/2026,32,Agosto,COLCM096,Checklist T2,Rayones por todo el Carro,,,,,,,,80%,,,,,
Logisticos,Galapa,6/8/2026,32,Agosto,COVEL588,Checklist T2,"Espejo lateral izquierdo soporte no tiene ajuste, porta carretillas se está desprendiendo, revisar luces, tienen baja luminosidad.",,,,,,,,80%,,,,,
Logisticos,Galapa,6/8/2026,32,Agosto,COVEL186,Checklist T2,Falla en tablero.esta loco,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,6/8/2026,32,Agosto,COLCM493,Checklist T2,No tiene planta de repuesto no tiene botiquín,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,6/8/2026,32,Agosto,COPSX403,Checklist T2,Carpa rota cámara lateral derecho dañada y llanta de repuesto esplotada,,,,,,,,80%,,,,,
Surticervezas Pacheco SAS,Galapa,6/8/2026,32,Agosto,COPSX943,Checklist T2,"La defensa trasera está doblada 
 La cinta reflectiva no la tiene",,,,,,,,80%,,,,,
Logisticos,Galapa,6/8/2026,32,Agosto,COLCM500,Checklist T2,Ok,,,,,,,,80%,,,,,
Logisticos,Galapa,6/8/2026,32,Agosto,COJTZ359,Checklist T2,Sin espejo auxiliar izquierdo,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COVEL156,Checklist T2,Se descarga muy rápido .,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COLCM505,Checklist T2,Ok,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COLJS638,Checklist T2,deslizándose embrague pedal duro,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,5/8/2026,32,Agosto,COLCM504,Checklist T2,"Defensa delantera rayada partida y doblada, defensa tracera doblada, no tiene cono, no tiene llanta de repuesto, y espejo auxiliar delantera lado derecho no tiene",,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COVEL588,Checklist T2,Puerta izquierda no habré por dentro,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COVEL926,Checklist T2,No cuenta con cámaras de reversa ni laterales se deja con sus 2 carretillas y 1 cono y su KIT de aseo,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,5/8/2026,32,Agosto,COLCM504,Checklist T2,"Defensa delantera rayada partida y doblada, defensa tracera doblada, no tiene llanta de repuesto, no tiene cono y el espejo auxiliar delantero lado derecho no tiene",,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COVEL186,Checklist T2,Tacómetro.loco..falta de aceite hidráulico en la botella,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,5/8/2026,32,Agosto,COPSX403,Checklist T2,Carpas rotas cámara lateral derecho dañada y llanta de repuesto esplotada,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COVEL589,Checklist T2,Ok,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COKSP237,Checklist T2,No cuenta con cámaras de reversa ni laterales se deja con sus 2 carretillas y 2 conos KIT de aseo,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COVEO276,Checklist T2,vehículo muy manipulado en el sensor de velocidad . defensa trasera desprendida,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COVEK258,Checklist T2,X,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COVEM266,Checklist T2,Arreglar luces de la carrocería arreglar fuga de aire del motor Arreglar escalapie,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COVEK258,Checklist T2,Rayones en la defensa delantera,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,5/8/2026,32,Agosto,COLCM096,Checklist T2,Puerta piloto no abre del lado adentro,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,5/8/2026,32,Agosto,COTMW125,Checklist T2,No tiene tapa de combustible,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COJTX921,Checklist T2,"Se está deslizando los discos de cloche 
 
 Max tiene fuga de aire",,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COJTZ360,Checklist T2,Bien retorno,,,,,,,,80%,,,,,
Punto Corona,Galapa,5/8/2026,32,Agosto,COVCM856,Checklist T2,La ajuga del velocímetro no sirve,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COJTZ359,Checklist T2,"Cámara de reversa no funciona. 
 Monitor de la cámara de reversa, soporte está partido. 
 1 solo cono. 
 No tiene retrovisor auxiliar izquierdo. 
 No tiene pito principal. 
 Testigos del tablero (ABS, TC, Motor y????) prendidos.",,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COVEM266,Checklist T2,Arreglar luces de la carrocería arreglar fuga de aire del motor Arreglar escalapie del lado acompañante,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COVEM266,Checklist T2,Arreglar luces de la carrocería arreglar fuga de aire del motor Arreglar escalapie del lado acompañante,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COVEL156,Checklist T2,Llanta tracera izquierda en mal estado. Se descarga muy rapido,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COJTZ360,Checklist T2,Salida,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COKSP229,Checklist T2,Estop traseros mal estado,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COVEM266,Checklist T2,Arreglar luces de la carrocería arreglar fuga de aire del motor Arreglar escalapie del lado acompañante,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COVEK258,Checklist T2,Rayones en la defensa delantera retrovisores inestables,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COVCM617,Checklist T2,Ruido en las correas sin caucho en la puerta del conductor ruido en el rodamiento,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COVEM266,Checklist T2,Arreglar luces de la carrocería arreglar fuga de aire del motor Arreglar escalapie del lado acompañante,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COVEL186,Checklist T2,Falta.de aceite hidráulico en la botella.el tablero del odómetro.esta loco,,,,,,,,80%,,,,,
Punto Corona,Galapa,5/8/2026,32,Agosto,COVEN005,Checklist T2,Bien,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COKSP233,Checklist T2,Cinturón dañado,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,5/8/2026,32,Agosto,COLCM096,Checklist T2,Puerta del piloto no abre de adentro,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COVEO276,Checklist T2,carro sale sin la tarjeta de propiedad,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COJTZ359,Checklist T2,"Sin llanta de repuesto 
 Sin conos 
 Luna auxiliar izquierda no tiene.",,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COKSP211,Checklist T2,Sin llanta de repuesto camara de reversa dañada talco direccionales derecho partido,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COJTX917,Checklist T2,El vehículo tiene. Golpes y rayones de lado y lado,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COKSP237,Checklist T2,No,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COVEL589,Checklist T2,Plumillas en mal estado,,,,,,,,80%,,,,,
Logisticos,Galapa,5/8/2026,32,Agosto,COVCL944,Checklist T2,la carpa es más falda,,,,,,,,80%,,,,,
Punto Corona,Galapa,5/8/2026,32,Agosto,COVCM856,Checklist T2,No,,,,,,,,80%,,,,,
TEV,Galapa,5/8/2026,32,Agosto,COVEN994,Checklist T2,Golpe en la parte frontal derecha carpa salida del riel o guía,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,5/8/2026,32,Agosto,COLCM493,Checklist T2,No tiene planta de repuesto no tiene botiquín,,,,,,,,80%,,,,,
Surticervezas Pacheco SAS,Galapa,5/8/2026,32,Agosto,COPSX943,Checklist T2,La defensa trasera está doblada,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,5/8/2026,32,Agosto,COPSX403,Checklist T2,Carpa rota cámara lateral derecho dañada y llanta de repuesto esplotada,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVCL944,Checklist T2,"El camión vcl944, tiene las luces deficiente,",,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COKSP211,Checklist T2,Sin llanta de repuesto camara de reversa dañada stop partido,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COJTZ359,Checklist T2,No cuenta con cámaras de reversa ni laterales se deja con sus 2 carretillas y su KIT de aseo no tiene conos,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,4/8/2026,32,Agosto,COLCM096,Checklist T2,Puerta piloto no abre de adentro,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVCM617,Checklist T2,Ruido en las correas sin caucho en la puerta del conductor ruido en el rodamiento,,,,,,,,80%,,,,,
Punto Corona,Galapa,4/8/2026,32,Agosto,COKSP179,Checklist T2,defensa trasera y delantera con golpes,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVEL942,Checklist T2,luces delanteras malas condiciones operables de noche,,,,,,,,80%,,,,,
Surticervezas Pacheco SAS,Galapa,4/8/2026,32,Agosto,COPSX943,Checklist T2,La defensa trasera está doblada,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVEN972,Checklist T2,"Caucho del eje central en mal estado 
 Tiene una lámina levantada y es peligroso",,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVEN060,Checklist T2,Ok,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVEM266,Checklist T2,Arreglar luces de la carrocería arreglar fuga de aire del motor Arreglar escalapie del lado acompañante,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVEL589,Checklist T2,Plumillas del pala brisas en mal estado,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COKSP229,Checklist T2,Estop traseros mal estado,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,4/8/2026,32,Agosto,COPSX403,Checklist T2,Carpa rota cámara lateral derecho dañada y llanta de repuesto esplotada,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COLJS638,Checklist T2,X,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COLJS638,Checklist T2,Defensa delantera partida,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,4/8/2026,32,Agosto,COLCM497,Checklist T2,Llanta delantera izquierda del vehículo lcm 497 en mal estado,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVCM617,Checklist T2,Ruido en las correas sin caucho en la puerta del conductor ruido en el rodamiento,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVCM617,Checklist T2,"Ruido en las correas sin caucho en la puerta del conductor, ruido en el radamiento",,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVEL186,Checklist T2,Falta de aceite hidráulico en la botella.el tablero del odómetro está malo .se sube de 40 a 80///90,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVEL186,Checklist T2,Falta aceite hidráulico en la botella.el odómetro está descontrolado.se sube hasta 80 ..o...90 se queda,,,,,,,,80%,,,,,
Punto Corona,Galapa,4/8/2026,32,Agosto,COKSP179,Checklist T2,sensor marca refrigerante y tiene refrigerante.defensa trasera y delantera golpeada,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVEN060,Checklist T2,Ok,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVEN972,Checklist T2,Caucho central,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVEN972,Checklist T2,"Caucho del eje central en mal estado 
 Tiene una lata allá arriba votante 
 Revisar adecuadamente los carros",,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVEM266,Checklist T2,Arreglar luces de la carrocería arreglar fuga de aire del motor Arreglar escalapie del lado acompañante,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVEM266,Checklist T2,Arreglar luces de la carrocería arreglar fuga de aire del motor Arreglar escalapie del lado acompañante,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVCL944,Checklist T2,Ala carpa es una falda,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COKSP233,Checklist T2,Vehículo no le sirve el cinturón del puesto del medio ojo,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVEO282,Checklist T2,Tido bien,,,,,,,,80%,,,,,
Punto Corona,Galapa,4/8/2026,32,Agosto,COVEN005,Checklist T2,Todo bien,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVEO282,Checklist T2,Todo bien,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVEL558,Checklist T2,"Botiquín solo, sin elementos. 
 1 solo cono 
 Sin Kit de aseo.",,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COKSP229,Checklist T2,Estop traseros mal estado,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COLCM500,Checklist T2,Ok,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COUYY192,Checklist T2,"No tiene kit de limpieza 
 Le faltan 2 correas",,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVEL558,Checklist T2,"Botiquín solo, sin elementos. 
 1 solo cono 
 Sin Kit de aseo 
 Sin pito principal",,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVEL587,Checklist T2,No,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVEK258,Checklist T2,"Defensa delantera rayada y partida, espejo principal mal estado ambos lados, no tiene luces en la cabina, no tiene cono, la silla del medio mal estado, la plumilla del limpia vidrio no funciona lado derecho, las luces frenos no enciende la luces de reversa no enciende y el pitó de reversa no suena",,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COKSP237,Checklist T2,No,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVCL951,Checklist T2,Normal,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COLJS638,Checklist T2,Defensa delantera golpeada la luna delantera del lado izquierdo no la tiene,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVEK261,Checklist T2,Las luces de las farolas no se ven tiene fuga de aire el cinturón del medio no se corre se pega,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COVEN030,Checklist T2,Salida,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COLJS638,Checklist T2,Defensa delantera golpeada,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COUYY192,Checklist T2,"No tiene kit de limpieza 
 Y no tiene correa",,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,4/8/2026,32,Agosto,COLCM096,Checklist T2,Envío las fallas en retorno,,,,,,,,80%,,,,,
TEV,Galapa,4/8/2026,32,Agosto,COVEN994,Checklist T2,"No tiene conos 
 golpe frontal derecho 
 Carpa salida del riel",,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,4/8/2026,32,Agosto,COLCM493,Checklist T2,No tiene planta de repuesto no tiene botiquín,,,,,,,,80%,,,,,
Logisticos,Galapa,4/8/2026,32,Agosto,COKSP211,Checklist T2,Sin llanta de repuesto camara de reversa dañada,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,4/8/2026,32,Agosto,COPSX403,Checklist T2,Carpas rotas cámara lateral derecho dañada y llanta de repuesto esplotada,,,,,,,,80%,,,,,
Surticervezas Pacheco SAS,Galapa,4/8/2026,32,Agosto,COPSX943,Checklist T2,"La defensa trasera está doblada 
 La cinta reflectiva no la tiene 
 La cámara trasera no funcionan",,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COVEO276,Checklist T2,Tiene un golpe en la parte trasera,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COVEM266,Checklist T2,Odómetro está errado tiene un dígito de mas,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COKSP210,Checklist T2,"El cinturón ancaja pero no queda justo , queda aguado",,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,3/8/2026,32,Agosto,COPSX403,Checklist T2,Carpa rota cámara lateral derecho dañada y llanta de repuesto esplotada,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COJTX921,Checklist T2,Carro sucio sin bolso de adeo,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COVCL951,Checklist T2,No cuenta con cámaras de reversa ni laterales se deja con sus 2 carretillas y 2 conos KIT de aseo,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COVEL588,Checklist T2,No cuenta con cámaras de reversa ni laterales se deja con sus 2 carretillas y 2 conos KIT de aseo,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COLCM500,Checklist T2,Ok,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,3/8/2026,32,Agosto,COLCM493,Checklist T2,No tiene llanta de rrepursto,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COVEN972,Checklist T2,Caucho del eje central vencido,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COVEN030,Checklist T2,Retorno,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COKSP221,Checklist T2,Cámara de reversa no funciona.,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COJTX436,Checklist T2,Sin conos,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COVEL587,Checklist T2,Le faltan 2 parales,,,,,,,,80%,,,,,
Punto Corona,Galapa,3/8/2026,32,Agosto,COKSP179,Checklist T2,r,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COVEM266,Checklist T2,Arreglar luces de la carrocería arreglar fuga de aire del motor Arreglar escalapie del lado acompañante,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COKSP229,Checklist T2,Refrigerante bajo estop traseros mal estado,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COVEO276,Checklist T2,Ok,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COVCM617,Checklist T2,"Sin cámara de reversa, un solo cono",,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COVEO276,Checklist T2,Ok,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,3/8/2026,32,Agosto,COPSX403,Checklist T2,Carpa rota cámara lateral derecho dañada y llanta de repuesto esplotada,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COLCM505,Checklist T2,Ok,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COVEL588,Checklist T2,no tiene Kits de aseó.anexo video,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COVEL587,Checklist T2,Le faltan 2 parales,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COVEK258,Checklist T2,"Defensa delantera rayada y partida, espejo principal mal estado ambos lados, no tiene luces en la cabina, no tiene cono, la silla del medio mal estado y la plumilla del limpia vidrio no funciona lado derecho",,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COKSP221,Checklist T2,Cámara de reversa no funciona,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COVEM266,Checklist T2,Arreglar luces de la carrocería arreglar fuga de aire del motor Arreglar escalapie del lado acompañante,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COLCM500,Checklist T2,Todo ok,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COVEK258,Checklist T2,"Defensa delantera rayada y partida, espejo principal mal estado ambos lados, no tiene luces en la cabina, no tiene cono, la silla del medio mal estado y la plumilla del limpia vidrio no funciona lado derecho",,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COVEN030,Checklist T2,Bien salida,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COKSP211,Checklist T2,Sin llanta de repuesto camara de reversa dañada cinturon conductor dañado,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COVEN972,Checklist T2,Lamina levantada,,,,,,,,80%,,,,,
Logisticos,Galapa,3/8/2026,32,Agosto,COVEO282,Checklist T2,Partitura del lado derecho partida de abajo. Tantas en mal estado del lado derecho,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,1/8/2026,31,Agosto,COXMC054,Checklist T2,"Los espejos principales no sirven 
 Las cortinas no ruedan",,,,,,,,80%,,,,,
Logisticos,Galapa,1/8/2026,31,Agosto,COVEN972,Checklist T2,luces delanteras mal estado punteras izquierda y derecha flojas y averiada parte tracera arriba undida durecional izq altura estribu averiada,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,1/8/2026,31,Agosto,COPSX403,Checklist T2,Carpa rota del lado derecho cámara lateral derecho dañada y llanta de repuesto esplotada,,,,,,,,80%,,,,,
Logisticos,Galapa,1/8/2026,31,Agosto,COVEN097,Checklist T2,No cuenta con cámaras laterales se deja con sus 2 carretillas y 3 conos y su KIT de aseo,,,,,,,,80%,,,,,
Logisticos,Galapa,1/8/2026,31,Agosto,COVEJ900,Checklist T2,Si,,,,,,,,80%,,,,,
Logisticos,Galapa,1/8/2026,31,Agosto,COKSP232,Checklist T2,Golpe parte trasera golpe defensa delantera,,,,,,,,80%,,,,,
Logisticos,Galapa,1/8/2026,31,Agosto,COLJS618,Checklist T2,"botella del hidráulico con problemas 
 video",,,,,,,,80%,,,,,
Logisticos,Galapa,1/8/2026,31,Agosto,COLJV116,Checklist T2,Depósito de líquido refrigerante no tiene tapa,,,,,,,,80%,,,,,
Logisticos,Galapa,1/8/2026,31,Agosto,COJTZ359,Checklist T2,No tiene llanta de repuesto ni ki de aseo,,,,,,,,80%,,,,,
Logisticos,Galapa,1/8/2026,31,Agosto,COVEL587,Checklist T2,No,,,,,,,,80%,,,,,
Logisticos,Galapa,1/8/2026,31,Agosto,COVCM617,Checklist T2,"Ruido en las correas sin caucho en la puerta del conductor,ruido en el rodamiento",,,,,,,,80%,,,,,
Logisticos,Galapa,1/8/2026,31,Agosto,COVEK258,Checklist T2,"Defensa delantera rayada y partida, espejo principal mal estado ambos lados, no tiene luces en la cabina, no tiene cono, la silla del medio mal estado, la plumilla del limpia vidrio no funciona lado derecho y el pitó del carro no suena",,,,,,,,80%,,,,,
Logisticos,Galapa,1/8/2026,31,Agosto,COJTZ359,Checklist T2,Sin llanta de repuesto,,,,,,,,80%,,,,,
Logisticos,Galapa,1/8/2026,31,Agosto,COKSP232,Checklist T2,Partido protector de retrovisor izquierdo,,,,,,,,80%,,,,,
Logisticos,Galapa,1/8/2026,31,Agosto,COLJS618,Checklist T2,por revisar.anexo vídeo,,,,,,,,80%,,,,,
Logisticos,Galapa,1/8/2026,31,Agosto,COVEN030,Checklist T2,Bien salida,,,,,,,,80%,,,,,
Logisticos,Galapa,1/8/2026,31,Agosto,COKSP237,Checklist T2,Retrovisor izquierdo golpiado,,,,,,,,80%,,,,,
Surticerveza Pacheco SAS,Galapa,1/8/2026,31,Agosto,COXMC054,Checklist T2,Los espejos principales no funcionan,,,,,,,,80%,,,,,
Logisticos,Galapa,1/8/2026,31,Agosto,COKSP232,Checklist T2,Base retro izquierdo partida,,,,,,,,80%,,,,,
Logisticos,Galapa,1/8/2026,31,Agosto,COVEM266,Checklist T2,Arreglar fuga de aire del motor Arreglar escalapie del lado acompañante Arreglar luces de la carrocería,,,,,,,,80%,,,,,
Logisticos,Galapa,1/8/2026,31,Agosto,COKSP229,Checklist T2,Bajo nivel de refrigerante,,,,,,,,80%,,,,,
